Visibility,DATE,Date hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,HourlyPresentWeatherType,Weather Forecast,HourlyVisibility
Good,2/10/2015 6:51:00 AM,2/10/2015 6:00:00 AM,18,26,0.01,11,,,,,,Clear,7
Good,2/10/2015 7:11:00 AM,2/10/2015 7:00:00 AM,18,27,T,9,,,,,,Clear,9
Good,2/10/2015 7:51:00 AM,2/10/2015 7:00:00 AM,18,27,T,9,,,,,,Clear,10
Good,2/10/2015 8:16:00 AM,2/10/2015 8:00:00 AM,18,27,,13,,,,,,Clear,10
Good,2/10/2015 8:37:00 AM,2/10/2015 8:00:00 AM,18,28,,9,,,,,,Clear,10
Good,2/10/2015 8:51:00 AM,2/10/2015 8:00:00 AM,19,28,0.00,10,,,,,,Clear,10
Good,2/10/2015 8:58:00 AM,2/10/2015 8:00:00 AM,19,28,,7,,,,,,Clear,10
Good,2/10/2015 9:51:00 AM,2/10/2015 9:00:00 AM,19,29,0.00,11,,,,,,Clear,10
Good,2/10/2015 10:51:00 AM,2/10/2015 10:00:00 AM,19,31,0.00,9,,,,,,Clear,10
Good,2/10/2015 11:51:00 AM,2/10/2015 11:00:00 AM,20,32,0.00,8,,,,,,Clear,10
Good,2/10/2015 12:51:00 PM,2/10/2015 12:00:00 PM,21,34,0.00,11,,,,,,Clear,10
Good,2/10/2015 1:51:00 PM,2/10/2015 1:00:00 PM,22,37,0.00,10,,,,,,Clear,10
Good,2/10/2015 2:51:00 PM,2/10/2015 2:00:00 PM,21,39,0.00,13,,,,,,Clear,10
Good,2/10/2015 3:51:00 PM,2/10/2015 3:00:00 PM,22,39,0.00,7,,,,,,Clear,10
Good,2/10/2015 4:51:00 PM,2/10/2015 4:00:00 PM,22,38,0.00,,,,,,,Clear,10
Good,2/10/2015 5:51:00 PM,2/10/2015 5:00:00 PM,21,36,0.00,7,,,,,,Clear,10
Good,2/10/2015 6:51:00 PM,2/10/2015 6:00:00 PM,21,34,0.00,7,,,,,,Clear,10
Good,2/10/2015 7:51:00 PM,2/10/2015 7:00:00 PM,20,33,0.00,14,,,,,,Clear,10
Good,2/10/2015 8:51:00 PM,2/10/2015 8:00:00 PM,20,32,0.00,10,,,,,,Clear,10
Good,2/10/2015 9:51:00 PM,2/10/2015 9:00:00 PM,20,31,0.00,18,,,,,,Clear,10
Good,2/10/2015 10:51:00 PM,2/10/2015 10:00:00 PM,18,30,0.00,13,,,,,,Clear,10
Good,2/10/2015 11:51:00 PM,2/10/2015 11:00:00 PM,17,29,0.00,15,,,,,,Clear,10
Good,2/10/2015 11:59:00 PM,2/10/2015 11:00:00 PM,,,,,,33,10.4,0.01,,Clear,
Good,2/11/2015 12:51:00 AM,2/11/2015 12:00:00 AM,15,28,0.00,13,,,,,,Clear,10
Good,2/11/2015 1:51:00 AM,2/11/2015 1:00:00 AM,13,27,0.00,6,,,,,,Clear,10
Good,2/11/2015 2:51:00 AM,2/11/2015 2:00:00 AM,12,26,0.00,8,,,,,,Clear,10
Good,2/11/2015 3:51:00 AM,2/11/2015 3:00:00 AM,12,24,0.00,11,,,,,,Clear,10
Good,2/11/2015 4:51:00 AM,2/11/2015 4:00:00 AM,12,24,0.00,13,,,,,,Clear,10
Good,2/11/2015 5:51:00 AM,2/11/2015 5:00:00 AM,12,23,0.00,10,,,,,,Clear,10
Good,2/11/2015 6:51:00 AM,2/11/2015 6:00:00 AM,11,22,0.00,10,,,,,,Clear,10
Good,2/11/2015 7:51:00 AM,2/11/2015 7:00:00 AM,9,22,0.00,10,,,,,,Clear,10
Good,2/11/2015 8:51:00 AM,2/11/2015 8:00:00 AM,8,23,0.00,8,,,,,,Clear,10
Good,2/11/2015 9:51:00 AM,2/11/2015 9:00:00 AM,10,26,0.00,11,,,,,,Clear,10
Good,2/11/2015 10:51:00 AM,2/11/2015 10:00:00 AM,10,27,0.00,7,,,,,,Clear,10
Good,2/11/2015 11:51:00 AM,2/11/2015 11:00:00 AM,9,29,0.00,8,,,,,,Clear,10
Good,2/11/2015 12:51:00 PM,2/11/2015 12:00:00 PM,9,31,0.00,,,,,,,Clear,10
Good,2/11/2015 1:51:00 PM,2/11/2015 1:00:00 PM,9,32,0.00,6,,,,,,Clear,10
Good,2/11/2015 2:51:00 PM,2/11/2015 2:00:00 PM,9,33,0.00,6,,,,,,Clear,10
Good,2/11/2015 3:51:00 PM,2/11/2015 3:00:00 PM,8,33,0.00,3,,,,,,Clear,10
Good,2/11/2015 4:51:00 PM,2/11/2015 4:00:00 PM,9,32,0.00,5,,,,,,Clear,10
Good,2/11/2015 5:51:00 PM,2/11/2015 5:00:00 PM,10,31,0.00,0,,,,,,Clear,10
Good,2/11/2015 6:51:00 PM,2/11/2015 6:00:00 PM,10,31,0.00,0,,,,,,Clear,10
Good,2/11/2015 7:51:00 PM,2/11/2015 7:00:00 PM,15,30,0.00,6,,,,,,Clear,10
Good,2/11/2015 8:51:00 PM,2/11/2015 8:00:00 PM,15,29,0.00,0,,,,,,Clear,10
Good,2/11/2015 9:51:00 PM,2/11/2015 9:00:00 PM,16,28,0.00,3,,,,,,Clear,10
Good,2/11/2015 10:51:00 PM,2/11/2015 10:00:00 PM,16,29,0.00,5,,,,,,Clear,10
Good,2/11/2015 11:51:00 PM,2/11/2015 11:00:00 PM,16,29,0.00,0,,,,,,Clear,10
Good,2/11/2015 11:59:00 PM,2/11/2015 11:00:00 PM,,,,,,28,6.5,0,,Clear,
Good,2/12/2015 12:51:00 AM,2/12/2015 12:00:00 AM,18,29,0.00,8,,,,,,Clear,10
Good,2/12/2015 1:51:00 AM,2/12/2015 1:00:00 AM,17,29,0.00,7,,,,,,Clear,10
Good,2/12/2015 2:51:00 AM,2/12/2015 2:00:00 AM,17,30,0.00,3,,,,,,Clear,10
Good,2/12/2015 3:51:00 AM,2/12/2015 3:00:00 AM,17,30,0.00,8,,,,,,Clear,10
Good,2/12/2015 4:51:00 AM,2/12/2015 4:00:00 AM,19,30,0.00,7,,,,,,Clear,10
Good,2/12/2015 5:51:00 AM,2/12/2015 5:00:00 AM,22,31,0.00,8,,,,,,Clear,10
Good,2/12/2015 6:51:00 AM,2/12/2015 6:00:00 AM,22,31,0.00,6,,,,,,Clear,10
Good,2/12/2015 7:51:00 AM,2/12/2015 7:00:00 AM,22,31,0.00,6,,,,,,Clear,8
Good,2/12/2015 8:51:00 AM,2/12/2015 8:00:00 AM,23,32,0.00,5,,,,,,Clear,8
Good,2/12/2015 9:51:00 AM,2/12/2015 9:00:00 AM,23,33,0.00,7,,,,,,Clear,7
Good,2/12/2015 10:51:00 AM,2/12/2015 10:00:00 AM,23,35,0.00,6,,,,,,Clear,7
Moderate,2/12/2015 11:51:00 AM,2/12/2015 11:00:00 AM,25,35,T,5,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,2/12/2015 11:56:00 AM,2/12/2015 11:00:00 AM,25,35,T,6,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/12/2015 12:00:00 PM,2/12/2015 12:00:00 PM,25,35,,7,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/12/2015 12:11:00 PM,2/12/2015 12:00:00 PM,26,35,,,,,,,-SN:03 |SN |,Light Snow,1
Moderate,2/12/2015 12:25:00 PM,2/12/2015 12:00:00 PM,27,35,T,3,,,,,-SN:03 |SN |,Light Snow,3
Moderate,2/12/2015 12:35:00 PM,2/12/2015 12:00:00 PM,27,36,T,0,,,,,HZ:7 |FU |HZ,Fog,5
Good,2/12/2015 12:51:00 PM,2/12/2015 12:00:00 PM,27,36,T,10,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/12/2015 1:51:00 PM,2/12/2015 1:00:00 PM,26,38,0.00,3,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/12/2015 2:51:00 PM,2/12/2015 2:00:00 PM,23,39,0.00,6,,,,,,Clear,10
Good,2/12/2015 3:07:00 PM,2/12/2015 3:00:00 PM,25,36,T,10,,,,,-SN:03 |SN |,Light Snow,
Poor,2/12/2015 3:12:00 PM,2/12/2015 3:00:00 PM,21,36,T,9,,,,,-SN:03 |SN |,Light Snow,2
Moderate,2/12/2015 3:16:00 PM,2/12/2015 3:00:00 PM,21,36,T,3,,,,,HZ:7 |FU |HZ,Fog,4
Good,2/12/2015 3:51:00 PM,2/12/2015 3:00:00 PM,18,36,T,10,,,,,,Clear,10
Good,2/12/2015 4:51:00 PM,2/12/2015 4:00:00 PM,18,36,0.00,6,,,,,,Clear,10
Good,2/12/2015 5:51:00 PM,2/12/2015 5:00:00 PM,15,35,0.00,5,,,,,,Clear,10
Good,2/12/2015 6:51:00 PM,2/12/2015 6:00:00 PM,13,34,0.00,7,,,,,,Clear,10
Good,2/12/2015 7:51:00 PM,2/12/2015 7:00:00 PM,12,29,0.00,10,,,,,,Clear,10
Good,2/12/2015 8:51:00 PM,2/12/2015 8:00:00 PM,6,26,0.00,7,,,,,,Clear,10
Good,2/12/2015 9:51:00 PM,2/12/2015 9:00:00 PM,5,25,0.00,8,,,,,,Clear,10
Good,2/12/2015 10:51:00 PM,2/12/2015 10:00:00 PM,3,21,0.00,11,,,,,,Clear,10
Good,2/12/2015 11:51:00 PM,2/12/2015 11:00:00 PM,-4,16,0.00,17,,,,,,Clear,10
Good,2/12/2015 11:59:00 PM,2/12/2015 11:00:00 PM,,,,,,28,7.3,,,Clear,
Good,2/13/2015 12:51:00 AM,2/13/2015 12:00:00 AM,-5,14,0.00,6,,,,,,Clear,10
Good,2/13/2015 1:51:00 AM,2/13/2015 1:00:00 AM,-6,12,0.00,9,,,,,,Clear,10
Good,2/13/2015 2:51:00 AM,2/13/2015 2:00:00 AM,-7,11,0.00,15,,,,,,Clear,10
Good,2/13/2015 3:51:00 AM,2/13/2015 3:00:00 AM,-9,10,0.00,9,,,,,,Clear,10
Good,2/13/2015 4:51:00 AM,2/13/2015 4:00:00 AM,-8,9,0.00,14,,,,,,Clear,10
Good,2/13/2015 5:51:00 AM,2/13/2015 5:00:00 AM,-8,9,0.00,13,,,,,,Clear,10
Good,2/13/2015 6:51:00 AM,2/13/2015 6:00:00 AM,-8,8,0.00,11,,,,,,Clear,10
Good,2/13/2015 7:51:00 AM,2/13/2015 7:00:00 AM,-8,9,0.00,5,,,,,,Clear,10
Good,2/13/2015 8:51:00 AM,2/13/2015 8:00:00 AM,-9,10,0.00,15,,,,,,Clear,10
Good,2/13/2015 9:51:00 AM,2/13/2015 9:00:00 AM,-9,11,0.00,18,,,,,,Clear,10
Good,2/13/2015 10:51:00 AM,2/13/2015 10:00:00 AM,-7,14,0.00,8,,,,,,Clear,10
Good,2/13/2015 11:51:00 AM,2/13/2015 11:00:00 AM,-8,16,0.00,14,,,,,,Clear,10
Good,2/13/2015 12:51:00 PM,2/13/2015 12:00:00 PM,-6,18,0.00,13,,,,,,Clear,10
Good,2/13/2015 1:51:00 PM,2/13/2015 1:00:00 PM,-7,19,0.00,8,,,,,,Clear,10
Good,2/13/2015 2:51:00 PM,2/13/2015 2:00:00 PM,-6,20,0.00,8,,,,,,Clear,10
Good,2/13/2015 3:51:00 PM,2/13/2015 3:00:00 PM,-5,20,0.00,3,,,,,,Clear,10
Good,2/13/2015 4:51:00 PM,2/13/2015 4:00:00 PM,-6,20,0.00,7,,,,,,Clear,10
Good,2/13/2015 5:51:00 PM,2/13/2015 5:00:00 PM,-7,20,0.00,6,,,,,,Clear,10
Good,2/13/2015 6:51:00 PM,2/13/2015 6:00:00 PM,-6,20,0.00,7,,,,,,Clear,10
Good,2/13/2015 7:51:00 PM,2/13/2015 7:00:00 PM,-6,19,0.00,9,,,,,,Clear,10
Good,2/13/2015 8:51:00 PM,2/13/2015 8:00:00 PM,-6,18,0.00,5,,,,,,Clear,10
Good,2/13/2015 9:51:00 PM,2/13/2015 9:00:00 PM,-7,17,0.00,8,,,,,,Clear,10
Good,2/13/2015 10:51:00 PM,2/13/2015 10:00:00 PM,-7,17,0.00,7,,,,,,Clear,10
Good,2/13/2015 11:51:00 PM,2/13/2015 11:00:00 PM,-7,17,0.00,0,,,,,,Clear,10
Good,2/13/2015 11:59:00 PM,2/13/2015 11:00:00 PM,,,,,,15,9.1,0,,Clear,
Good,2/14/2015 12:51:00 AM,2/14/2015 12:00:00 AM,-6,17,0.00,0,,,,,,Clear,10
Good,2/14/2015 1:51:00 AM,2/14/2015 1:00:00 AM,-6,17,0.00,0,,,,,,Clear,10
Good,2/14/2015 2:51:00 AM,2/14/2015 2:00:00 AM,-4,18,0.00,3,,,,,,Clear,10
Good,2/14/2015 3:51:00 AM,2/14/2015 3:00:00 AM,-2,20,0.00,6,,,,,,Clear,10
Good,2/14/2015 4:51:00 AM,2/14/2015 4:00:00 AM,0,20,0.00,0,,,,,,Clear,10
Good,2/14/2015 5:51:00 AM,2/14/2015 5:00:00 AM,1,21,0.00,3,,,,,,Clear,10
Good,2/14/2015 6:51:00 AM,2/14/2015 6:00:00 AM,3,22,0.00,6,,,,,,Clear,10
Good,2/14/2015 7:51:00 AM,2/14/2015 7:00:00 AM,5,23,0.00,3,,,,,,Clear,10
Good,2/14/2015 8:51:00 AM,2/14/2015 8:00:00 AM,6,25,0.00,8,,,,,,Clear,10
Good,2/14/2015 9:51:00 AM,2/14/2015 9:00:00 AM,8,27,0.00,9,,,,,,Clear,10
Good,2/14/2015 10:51:00 AM,2/14/2015 10:00:00 AM,11,28,0.00,,,,,,,Clear,10
Good,2/14/2015 11:51:00 AM,2/14/2015 11:00:00 AM,11,29,0.00,5,,,,,,Clear,10
Good,2/14/2015 12:51:00 PM,2/14/2015 12:00:00 PM,12,30,0.00,8,,,,,,Clear,10
Good,2/14/2015 1:51:00 PM,2/14/2015 1:00:00 PM,10,32,0.00,8,,,,,,Clear,10
Moderate,2/14/2015 2:51:00 PM,2/14/2015 2:00:00 PM,16,30,T,9,,,,,-SN:03 |SN |,Light Snow,3
Good,2/14/2015 2:53:00 PM,2/14/2015 2:00:00 PM,16,30,T,7,,,,,-SN:03 |SN |,Light Snow,
Poor,2/14/2015 3:05:00 PM,2/14/2015 3:00:00 PM,17,30,T,5,,,,,-SN:03 |SN |,Light Snow,1
Poor,2/14/2015 3:51:00 PM,2/14/2015 3:00:00 PM,21,29,0.01,0,,,,,-SN:03 |SN |,Light Snow,1.5
Moderate,2/14/2015 4:04:00 PM,2/14/2015 4:00:00 PM,21,29,T,10,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/14/2015 4:15:00 PM,2/14/2015 4:00:00 PM,20,29,T,6,,,,,HZ:7 |FU |HZ,Fog,3
Poor,2/14/2015 4:24:00 PM,2/14/2015 4:00:00 PM,21,29,T,10,,,,,-SN:03 |SN |,Light Snow,1.75
Fog,2/14/2015 4:37:00 PM,2/14/2015 4:00:00 PM,21,29,T,9,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,2/14/2015 4:51:00 PM,2/14/2015 4:00:00 PM,22,29,T,6,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,2/14/2015 5:03:00 PM,2/14/2015 5:00:00 PM,21,29,T,3,,,,,-SN:03 |SN |,Light Snow,1
Fog,2/14/2015 5:10:00 PM,2/14/2015 5:00:00 PM,22,29,T,3,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,2/14/2015 5:22:00 PM,2/14/2015 5:00:00 PM,22,29,T,5,,,,,-SN:03 |SN |,Light Snow,1.25
Poor,2/14/2015 5:30:00 PM,2/14/2015 5:00:00 PM,22,29,T,7,,,,,-SN:03 |SN |,Light Snow,1.75
Moderate,2/14/2015 5:37:00 PM,2/14/2015 5:00:00 PM,21,29,T,7,,,,,-SN:03 |SN |,Light Snow,3
Moderate,2/14/2015 5:51:00 PM,2/14/2015 5:00:00 PM,21,29,T,7,,,,,HZ:7 |FU |HZ,Fog,5
Poor,2/14/2015 6:02:00 PM,2/14/2015 6:00:00 PM,22,29,T,6,,,,,-SN:03 |SN |,Light Snow,2
Good,2/14/2015 6:18:00 PM,2/14/2015 6:00:00 PM,21,29,T,6,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/14/2015 6:38:00 PM,2/14/2015 6:00:00 PM,22,29,T,9,,,,,,Clear,7
Good,2/14/2015 6:51:00 PM,2/14/2015 6:00:00 PM,22,29,T,6,,,,,,Clear,9
Good,2/14/2015 7:51:00 PM,2/14/2015 7:00:00 PM,21,29,0.00,5,,,,,,Clear,10
Good,2/14/2015 8:22:00 PM,2/14/2015 8:00:00 PM,21,29,,5,,,,,,Clear,9
Good,2/14/2015 8:51:00 PM,2/14/2015 8:00:00 PM,21,29,0.00,5,,,,,,Clear,9
Good,2/14/2015 9:51:00 PM,2/14/2015 9:00:00 PM,21,29,0.00,3,,,,,,Clear,8
Good,2/14/2015 9:57:00 PM,2/14/2015 9:00:00 PM,22,28,,3,,,,,,Clear,8
Good,2/14/2015 10:07:00 PM,2/14/2015 10:00:00 PM,22,28,,5,,,,,,Clear,7
Good,2/14/2015 10:15:00 PM,2/14/2015 10:00:00 PM,22,28,,7,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/14/2015 10:24:00 PM,2/14/2015 10:00:00 PM,22,28,,6,,,,,HZ:7 |FU |HZ,Fog,6
Poor,2/14/2015 10:49:00 PM,2/14/2015 10:00:00 PM,21,27,,9,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/14/2015 10:51:00 PM,2/14/2015 10:00:00 PM,21,27,T,9,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/14/2015 11:51:00 PM,2/14/2015 11:00:00 PM,19,25,0.01,13,,,,,-SN:03 |SN |,Light Snow,1.25
Good,2/14/2015 11:59:00 PM,2/14/2015 11:00:00 PM,,,,,,24,5.3,0.02,,Clear,
Moderate,2/15/2015 12:09:00 AM,2/15/2015 12:00:00 AM,19,25,T,3,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/15/2015 12:16:00 AM,2/15/2015 12:00:00 AM,18,25,T,6,,,,,HZ:7 |FU |HZ,Fog,4
Good,2/15/2015 12:33:00 AM,2/15/2015 12:00:00 AM,17,25,T,8,,,,,,Clear,8
Good,2/15/2015 12:43:00 AM,2/15/2015 12:00:00 AM,17,25,T,10,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/15/2015 12:51:00 AM,2/15/2015 12:00:00 AM,16,24,T,13,,,,,,Clear,7
Good,2/15/2015 1:51:00 AM,2/15/2015 1:00:00 AM,11,21,0.00,16,,,,,,Clear,7
Moderate,2/15/2015 2:12:00 AM,2/15/2015 2:00:00 AM,10,20,,16,,,,,HZ:7 |FU |HZ,Fog,4
Good,2/15/2015 2:51:00 AM,2/15/2015 2:00:00 AM,4,18,0.00,15,,,,,,Clear,10
Good,2/15/2015 3:51:00 AM,2/15/2015 3:00:00 AM,1,16,0.00,15,,,,,,Clear,10
Good,2/15/2015 4:51:00 AM,2/15/2015 4:00:00 AM,2,15,0.00,11,,,,,,Clear,8
Good,2/15/2015 5:51:00 AM,2/15/2015 5:00:00 AM,1,14,0.00,9,,,,,,Clear,10
Good,2/15/2015 6:51:00 AM,2/15/2015 6:00:00 AM,1,14,0.00,17,,,,,,Clear,10
Good,2/15/2015 7:51:00 AM,2/15/2015 7:00:00 AM,2,14,0.00,17,,,,,,Clear,10
Good,2/15/2015 8:51:00 AM,2/15/2015 8:00:00 AM,3,15,0.00,17,,,,,,Clear,9
Good,2/15/2015 9:51:00 AM,2/15/2015 9:00:00 AM,1,17,0.00,14,,,,,,Clear,10
Good,2/15/2015 10:51:00 AM,2/15/2015 10:00:00 AM,-2,17,0.00,13,,,,,,Clear,10
Good,2/15/2015 11:51:00 AM,2/15/2015 11:00:00 AM,-3,18,0.00,14,,,,,,Clear,10
Good,2/15/2015 12:51:00 PM,2/15/2015 12:00:00 PM,-3,19,0.00,15,,,,,,Clear,10
Good,2/15/2015 1:51:00 PM,2/15/2015 1:00:00 PM,-4,19,0.00,14,,,,,,Clear,10
Good,2/15/2015 2:51:00 PM,2/15/2015 2:00:00 PM,-5,19,0.00,13,,,,,,Clear,10
Good,2/15/2015 3:51:00 PM,2/15/2015 3:00:00 PM,-6,17,0.00,16,,,,,,Clear,10
Good,2/15/2015 4:51:00 PM,2/15/2015 4:00:00 PM,-7,15,0.00,13,,,,,,Clear,10
Good,2/15/2015 5:51:00 PM,2/15/2015 5:00:00 PM,-9,11,0.00,15,,,,,,Clear,10
Good,2/15/2015 6:51:00 PM,2/15/2015 6:00:00 PM,-9,10,0.00,13,,,,,,Clear,10
Good,2/15/2015 7:51:00 PM,2/15/2015 7:00:00 PM,-12,7,0.00,17,,,,,,Clear,10
Good,2/15/2015 8:51:00 PM,2/15/2015 8:00:00 PM,-13,5,0.00,14,,,,,,Clear,10
Good,2/15/2015 9:51:00 PM,2/15/2015 9:00:00 PM,-13,5,0.00,15,,,,,,Clear,10
Good,2/15/2015 10:51:00 PM,2/15/2015 10:00:00 PM,-12,4,0.00,20,,,,,,Clear,10
Good,2/15/2015 11:51:00 PM,2/15/2015 11:00:00 PM,-13,4,0.00,15,,,,,,Clear,10
Good,2/15/2015 11:59:00 PM,2/15/2015 11:00:00 PM,,,,,,15,14.6,,,Clear,
Good,2/16/2015 12:51:00 AM,2/16/2015 12:00:00 AM,-13,4,0.00,,,,,,,Clear,10
Good,2/16/2015 1:51:00 AM,2/16/2015 1:00:00 AM,-13,4,0.00,15,,,,,,Clear,10
Good,2/16/2015 2:51:00 AM,2/16/2015 2:00:00 AM,-13,4,0.00,10,,,,,,Clear,10
Good,2/16/2015 3:51:00 AM,2/16/2015 3:00:00 AM,-13,4,0.00,5,,,,,,Clear,10
Good,2/16/2015 4:51:00 AM,2/16/2015 4:00:00 AM,-13,4,0.00,8,,,,,,Clear,10
Good,2/16/2015 5:51:00 AM,2/16/2015 5:00:00 AM,-13,4,0.00,8,,,,,,Clear,10
Good,2/16/2015 6:51:00 AM,2/16/2015 6:00:00 AM,-12,4,0.00,6,,,,,,Clear,10
Good,2/16/2015 7:51:00 AM,2/16/2015 7:00:00 AM,-12,4,0.00,10,,,,,,Clear,10
Good,2/16/2015 8:51:00 AM,2/16/2015 8:00:00 AM,-11,6,0.00,10,,,,,,Clear,10
Good,2/16/2015 9:51:00 AM,2/16/2015 9:00:00 AM,-11,9,0.00,10,,,,,,Clear,10
Good,2/16/2015 10:51:00 AM,2/16/2015 10:00:00 AM,-11,12,0.00,9,,,,,,Clear,10
Good,2/16/2015 11:51:00 AM,2/16/2015 11:00:00 AM,-13,15,0.00,5,,,,,,Clear,10
Good,2/16/2015 12:51:00 PM,2/16/2015 12:00:00 PM,-12,18,0.00,11,,,,,,Clear,10
Good,2/16/2015 1:51:00 PM,2/16/2015 1:00:00 PM,-11,20,0.00,8,,,,,,Clear,10
Good,2/16/2015 2:51:00 PM,2/16/2015 2:00:00 PM,-12,20,0.00,5,,,,,,Clear,10
Good,2/16/2015 3:51:00 PM,2/16/2015 3:00:00 PM,-11,20,0.00,7,,,,,,Clear,10
Good,2/16/2015 4:51:00 PM,2/16/2015 4:00:00 PM,-10,20,0.00,5,,,,,,Clear,10
Good,2/16/2015 5:51:00 PM,2/16/2015 5:00:00 PM,-7,20,0.00,6,,,,,,Clear,10
Good,2/16/2015 6:51:00 PM,2/16/2015 6:00:00 PM,-9,20,0.00,7,,,,,,Clear,10
Good,2/16/2015 7:51:00 PM,2/16/2015 7:00:00 PM,-8,20,0.00,0,,,,,,Clear,10
Good,2/16/2015 8:51:00 PM,2/16/2015 8:00:00 PM,-8,19,0.00,6,,,,,,Clear,10
Good,2/16/2015 9:51:00 PM,2/16/2015 9:00:00 PM,-9,19,0.00,5,,,,,,Clear,10
Good,2/16/2015 10:51:00 PM,2/16/2015 10:00:00 PM,-7,19,0.00,3,,,,,,Clear,10
Good,2/16/2015 11:51:00 PM,2/16/2015 11:00:00 PM,-6,19,0.00,0,,,,,,Clear,10
Good,2/16/2015 11:59:00 PM,2/16/2015 11:00:00 PM,,,,,,12,6.9,0,,Clear,
Good,2/17/2015 12:51:00 AM,2/17/2015 12:00:00 AM,-5,19,0.00,0,,,,,,Clear,10
Good,2/17/2015 1:51:00 AM,2/17/2015 1:00:00 AM,1,18,0.00,3,,,,,,Clear,8
Moderate,2/17/2015 2:24:00 AM,2/17/2015 2:00:00 AM,7,17,T,3,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,2/17/2015 2:34:00 AM,2/17/2015 2:00:00 AM,7,17,T,6,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/17/2015 2:41:00 AM,2/17/2015 2:00:00 AM,8,17,T,5,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,2/17/2015 2:51:00 AM,2/17/2015 2:00:00 AM,8,17,0.01,6,,,,,-SN:03 |SN |,Light Snow,1.75
Fog,2/17/2015 3:11:00 AM,2/17/2015 3:00:00 AM,9,16,0.01,5,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,2/17/2015 3:51:00 AM,2/17/2015 3:00:00 AM,10,16,0.03,7,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,2/17/2015 4:11:00 AM,2/17/2015 4:00:00 AM,9,16,0.01,6,,,,,-SN:03 |SN |,Light Snow,1
Fog,2/17/2015 4:19:00 AM,2/17/2015 4:00:00 AM,9,15,0.01,8,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,2/17/2015 4:51:00 AM,2/17/2015 4:00:00 AM,10,15,0.04,6,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,2/17/2015 5:20:00 AM,2/17/2015 5:00:00 AM,9,15,0.02,7,,,,,-SN:03 |SN |,Light Snow,1
Poor,2/17/2015 5:51:00 AM,2/17/2015 5:00:00 AM,9,15,0.02,7,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,2/17/2015 5:59:00 AM,2/17/2015 5:00:00 AM,9,15,T,8,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/17/2015 6:21:00 AM,2/17/2015 6:00:00 AM,8,15,T,9,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,2/17/2015 6:34:00 AM,2/17/2015 6:00:00 AM,8,15,T,8,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,2/17/2015 6:51:00 AM,2/17/2015 6:00:00 AM,8,15,0.01,10,,,,,-SN:03 |SN |,Light Snow,1.25
Poor,2/17/2015 7:49:00 AM,2/17/2015 7:00:00 AM,9,16,,6,,,,,-SN:03 |SN |,Light Snow,1.25
Poor,2/17/2015 7:51:00 AM,2/17/2015 7:00:00 AM,8,15,0.02,8,,,,,-SN:03 |SN |,Light Snow,1.25
Poor,2/17/2015 8:51:00 AM,2/17/2015 8:00:00 AM,9,17,T,7,,,,,-SN:03 |SN |,Light Snow,1.25
Poor,2/17/2015 9:07:00 AM,2/17/2015 9:00:00 AM,9,17,T,6,,,,,-SN:03 |SN |,Light Snow,2
Moderate,2/17/2015 9:29:00 AM,2/17/2015 9:00:00 AM,9,17,0.01,7,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,2/17/2015 9:49:00 AM,2/17/2015 9:00:00 AM,10,18,,8,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/17/2015 9:51:00 AM,2/17/2015 9:00:00 AM,9,17,0.01,9,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/17/2015 10:05:00 AM,2/17/2015 10:00:00 AM,9,18,T,8,,,,,-SN:03 |SN |,Light Snow,3
Moderate,2/17/2015 10:20:00 AM,2/17/2015 10:00:00 AM,10,18,T,8,,,,,HZ:7 |FU |HZ,Fog,4
